;ALPHA_KS_MATRIX7-2;
3968,4443;0,009814;
3968,6854;0,0098253;
3968,9265;0,0098098;
3969,1676;0,0097714;
3969,4087;0,0097533;
3969,6498;0,0097812;
3969,8909;0,0098149;
3970,1321;0,009808;
3970,3732;0,0097958;
3970,6143;0,0098155;
3970,8554;0,0098261;
3971,0965;0,009807;
3971,3376;0,0097933;
3971,5787;0,0097922;
3971,8198;0,009788;
3972,0609;0,00978;
3972,3021;0,009768;
3972,5432;0,0097749;
3972,7843;0,0098239;
3973,0254;0,009874;
3973,2665;0,009875;
3973,5076;0,009839;
3973,7487;0,0098169;
3973,9898;0,0098431;
3974,2309;0,0098878;
3974,4721;0,0098892;
3974,7132;0,0098376;
3974,9543;0,0097825;
3975,1954;0,0097675;
3975,4365;0,0097851;
3975,6776;0,0097961;
3975,9187;0,009807;
3976,1598;0,0098477;
3976,4009;0,0098853;
3976,6421;0,0098894;
3976,8832;0,0098903;
3977,1243;0,0098996;
3977,3654;0,0098983;
3977,6065;0,0098977;
3977,8476;0,0099116;
3978,0887;0,0099288;
3978,3298;0,009951;
3978,5709;0,0099706;
3978,8121;0,0099765;
3979,0532;0,0099852;
3979,2943;0,0099907;
3979,5354;0,0099727;
3979,7765;0,0099558;
3980,0176;0,0099716;
3980,2587;0,0099921;
3980,4998;0,0099832;
3980,7409;0,009963;
3980,9821;0,0099618;
3981,2232;0,0099872;
3981,4643;0,010005;
3981,7054;0,0099814;
3981,9465;0,0099513;
3982,1876;0,0099657;
3982,4287;0,010002;
3982,6698;0,010017;
3982,9109;0,010014;
3983,1521;0,0099986;
3983,3932;0,0099841;
3983,6343;0,0099992;
3983,8754;0,010015;
3984,1165;0,0099925;
3984,3576;0,0099594;
3984,5987;0,0099633;
3984,8398;0,010004;
3985,0809;0,01004;
3985,3221;0,010045;
3985,5632;0,010028;
3985,8043;0,010008;
3986,0454;0,0099975;
3986,2865;0,01001;
3986,5276;0,010031;
3986,7687;0,010038;
3987,0098;0,010051;
3987,2509;0,010067;
3987,4921;0,010068;
3987,7332;0,010057;
3987,9743;0,010039;
3988,2154;0,010023;
3988,4565;0,010022;
3988,6976;0,010028;
3988,9387;0,010043;
3989,1798;0,010059;
3989,4209;0,010047;
3989,6621;0,010033;
3989,9032;0,010054;
3990,1443;0,010087;
3990,3854;0,010103;
3990,6265;0,010091;
3990,8676;0,010081;
3991,1087;0,010091;
3991,3498;0,010097;
3991,5909;0,010077;
3991,8321;0,01006;
3992,0732;0,010076;
3992,3143;0,010105;
3992,5554;0,01012;
3992,7965;0,010126;
3993,0376;0,010117;
3993,2787;0,010095;
3993,5198;0,010091;
3993,7609;0,010113;
3994,0020;0,010144;
3994,2432;0,010165;
3994,4843;0,010146;
3994,7254;0,01011;
3994,9665;0,010103;
3995,2076;0,010099;
3995,4487;0,010073;
3995,6898;0,01007;
3995,9309;0,010119;
3996,1720;0,010172;
3996,4132;0,010207;
3996,6543;0,010247;
3996,8954;0,010276;
3997,1365;0,010271;
3997,3776;0,010258;
3997,6187;0,010242;
3997,8598;0,010207;
3998,1009;0,010193;
3998,3420;0,010205;
3998,5832;0,010212;
3998,8243;0,010244;
3999,0654;0,010297;
3999,3065;0,010298;
3999,5476;0,010256;
3999,7887;0,010235;
4000,0298;0,010233;
4000,2709;0,010243;
4000,5120;0,01025;
4000,7532;0,010219;
4000,9943;0,010186;
4001,2354;0,010197;
4001,4765;0,010226;
4001,7176;0,010231;
4001,9587;0,010202;
4002,1998;0,010193;
4002,4409;0,010222;
4002,6820;0,010246;
4002,9232;0,010255;
4003,1643;0,010271;
4003,4054;0,010289;
4003,6465;0,010288;
4003,8876;0,010292;
4004,1287;0,010309;
4004,3698;0,010307;
4004,6109;0,010308;
4004,8520;0,010333;
4005,0932;0,010355;
4005,3343;0,010353;
4005,5754;0,010319;
4005,8165;0,010259;
4006,0576;0,010216;
4006,2987;0,010226;
4006,5398;0,010281;
4006,7809;0,010331;
4007,0220;0,01034;
4007,2632;0,010333;
4007,5043;0,010342;
4007,7454;0,010356;
4007,9865;0,01036;
4008,2276;0,010349;
4008,4687;0,010344;
4008,7098;0,010353;
4008,9509;0,010376;
4009,1920;0,010437;
4009,4332;0,010492;
4009,6743;0,010477;
4009,9154;0,010433;
4010,1565;0,010419;
4010,3976;0,010414;
4010,6387;0,010413;
4010,8798;0,010416;
4011,1209;0,010386;
4011,3620;0,010347;
4011,6032;0,010346;
4011,8443;0,010362;
4012,0854;0,010375;
4012,3265;0,010379;
4012,5676;0,010375;
4012,8087;0,010379;
4013,0498;0,010389;
4013,2909;0,010388;
4013,5320;0,010377;
4013,7732;0,010378;
4014,0143;0,010416;
4014,2554;0,010478;
4014,4965;0,010506;
4014,7376;0,010491;
4014,9787;0,010483;
4015,2198;0,01049;
4015,4609;0,010476;
4015,7020;0,010439;
4015,9432;0,010413;
4016,1843;0,010413;
4016,4254;0,010418;
4016,6665;0,010415;
4016,9076;0,010424;
4017,1487;0,010456;
4017,3898;0,010503;
4017,6309;0,010532;
4017,8720;0,010519;
4018,1131;0,0105;
4018,3543;0,010495;
4018,5954;0,010469;
4018,8365;0,010441;
4019,0776;0,010461;
4019,3187;0,010514;
4019,5598;0,010542;
4019,8009;0,010519;
4020,0420;0,010483;
4020,2831;0,010486;
4020,5243;0,010507;
4020,7654;0,010511;
4021,0065;0,01053;
4021,2476;0,010573;
4021,4887;0,010593;
4021,7298;0,010584;
4021,9709;0,010564;
4022,2120;0,010543;
4022,4531;0,010525;
4022,6943;0,010515;
4022,9354;0,010527;
4023,1765;0,010571;
4023,4176;0,010621;
4023,6587;0,010649;
4023,8998;0,010647;
4024,1409;0,010641;
4024,3820;0,010657;
4024,6231;0,010661;
4024,8643;0,010651;
4025,1054;0,010671;
4025,3465;0,010693;
4025,5876;0,010677;
4025,8287;0,010649;
4026,0698;0,010645;
4026,3109;0,010663;
4026,5520;0,010686;
4026,7931;0,010705;
4027,0343;0,010713;
4027,2754;0,010702;
4027,5165;0,010677;
4027,7576;0,010638;
4027,9987;0,010594;
4028,2398;0,010579;
4028,4809;0,010617;
4028,7220;0,010662;
4028,9631;0,010662;
4029,2043;0,010656;
4029,4454;0,010671;
4029,6865;0,010673;
4029,9276;0,010652;
4030,1687;0,010632;
4030,4098;0,010637;
4030,6509;0,010645;
4030,8920;0,01063;
4031,1331;0,010629;
4031,3743;0,010665;
4031,6154;0,010697;
4031,8565;0,010684;
4032,0976;0,010654;
4032,3387;0,010665;
4032,5798;0,010709;
4032,8209;0,010725;
4033,0620;0,010706;
4033,3031;0,010696;
4033,5443;0,010711;
4033,7854;0,010748;
4034,0265;0,010794;
4034,2676;0,010809;
4034,5087;0,010791;
4034,7498;0,010769;
4034,9909;0,010738;
4035,2320;0,010698;
4035,4731;0,010688;
4035,7143;0,010717;
4035,9554;0,01075;
4036,1965;0,010764;
4036,4376;0,010768;
4036,6787;0,010772;
4036,9198;0,010771;
4037,1609;0,010779;
4037,4020;0,010791;
4037,6431;0,010791;
4037,8843;0,010807;
4038,1254;0,010844;
4038,3665;0,010857;
4038,6076;0,010852;
4038,8487;0,010863;
4039,0898;0,010867;
4039,3309;0,010845;
4039,5720;0,010834;
4039,8131;0,010857;
4040,0543;0,010879;
4040,2954;0,010884;
4040,5365;0,010901;
4040,7776;0,010923;
4041,0187;0,010921;
4041,2598;0,010917;
4041,5009;0,010926;
4041,7420;0,010924;
4041,9831;0,010892;
4042,2242;0,010831;
4042,4654;0,010771;
4042,7065;0,010751;
4042,9476;0,010772;
4043,1887;0,010818;
4043,4298;0,010864;
4043,6709;0,010876;
4043,9120;0,010856;
4044,1531;0,010845;
4044,3942;0,010874;
4044,6354;0,010905;
4044,8765;0,010895;
4045,1176;0,010885;
4045,3587;0,010905;
4045,5998;0,010919;
4045,8409;0,010929;
4046,0820;0,010959;
4046,3231;0,010971;
4046,5642;0,010943;
4046,8054;0,010893;
4047,0465;0,010854;
4047,2876;0,010862;
4047,5287;0,010914;
4047,7698;0,010978;
4048,0109;0,011005;
4048,2520;0,010972;
4048,4931;0,010927;
4048,7342;0,010921;
4048,9754;0,010934;
4049,2165;0,010945;
4049,4576;0,010967;
4049,6987;0,010991;
4049,9398;0,011003;
4050,1809;0,01099;
4050,4220;0,010947;
4050,6631;0,010913;
4050,9042;0,010902;
4051,1454;0,010901;
4051,3865;0,010929;
4051,6276;0,010962;
4051,8687;0,010956;
4052,1098;0,010948;
4052,3509;0,010964;
4052,5920;0,010983;
4052,8331;0,011011;
4053,0742;0,011038;
4053,3154;0,011019;
4053,5565;0,010961;
4053,7976;0,010932;
4054,0387;0,010954;
4054,2798;0,010981;
4054,5209;0,010981;
4054,7620;0,010981;
4055,0031;0,011017;
4055,2442;0,011064;
4055,4854;0,011091;
4055,7265;0,011102;
4055,9676;0,011089;
4056,2087;0,011057;
4056,4498;0,01103;
4056,6909;0,011023;
4056,9320;0,011048;
4057,1731;0,011085;
4057,4142;0,011089;
4057,6554;0,011083;
4057,8965;0,011098;
4058,1376;0,011089;
4058,3787;0,01106;
4058,6198;0,011064;
4058,8609;0,011072;
4059,1020;0,011047;
4059,3431;0,011015;
4059,5842;0,011007;
4059,8254;0,011023;
4060,0665;0,011068;
4060,3076;0,011127;
4060,5487;0,011134;
4060,7898;0,011064;
4061,0309;0,011002;
4061,2720;0,011027;
4061,5131;0,011085;
4061,7542;0,011116;
4061,9954;0,011153;
4062,2365;0,011193;
4062,4776;0,011176;
4062,7187;0,011121;
4062,9598;0,011104;
4063,2009;0,011141;
4063,4420;0,011188;
4063,6831;0,011221;
4063,9242;0,011223;
4064,1654;0,011186;
4064,4065;0,011135;
4064,6476;0,011114;
4064,8887;0,011143;
4065,1298;0,011181;
4065,3709;0,011194;
4065,6120;0,011196;
4065,8531;0,011186;
4066,0942;0,01119;
4066,3353;0,011223;
4066,5765;0,011238;
4066,8176;0,011218;
4067,0587;0,011195;
4067,2998;0,011205;
4067,5409;0,011251;
4067,7820;0,011292;
4068,0231;0,011291;
4068,2642;0,011258;
4068,5053;0,011234;
4068,7465;0,011241;
4068,9876;0,011255;
4069,2287;0,011247;
4069,4698;0,011205;
4069,7109;0,01117;
4069,9520;0,011202;
4070,1931;0,011282;
4070,4342;0,011325;
4070,6753;0,011313;
4070,9165;0,011293;
4071,1576;0,011271;
4071,3987;0,011226;
4071,6398;0,011209;
4071,8809;0,01125;
4072,1220;0,01127;
4072,3631;0,01125;
4072,6042;0,011272;
4072,8453;0,011341;
4073,0865;0,011379;
4073,3276;0,011351;
4073,5687;0,01131;
4073,8098;0,011308;
4074,0509;0,011338;
4074,2920;0,011348;
4074,5331;0,011318;
4074,7742;0,011302;
4075,0153;0,011334;
4075,2565;0,011364;
4075,4976;0,01136;
4075,7387;0,011344;
4075,9798;0,011324;
4076,2209;0,011308;
4076,4620;0,011311;
4076,7031;0,011316;
4076,9442;0,011305;
4077,1853;0,011284;
4077,4265;0,011281;
4077,6676;0,011312;
4077,9087;0,01135;
4078,1498;0,011362;
4078,3909;0,011352;
4078,6320;0,011329;
4078,8731;0,011318;
4079,1142;0,011363;
4079,3553;0,011441;
4079,5965;0,011457;
4079,8376;0,011399;
4080,0787;0,011368;
4080,3198;0,011397;
4080,5609;0,011418;
4080,8020;0,01141;
4081,0431;0,011394;
4081,2842;0,011372;
4081,5253;0,011358;
4081,7665;0,011373;
4082,0076;0,011414;
4082,2487;0,011462;
4082,4898;0,011499;
4082,7309;0,011522;
4082,9720;0,011519;
4083,2131;0,01149;
4083,4542;0,011457;
4083,6953;0,011416;
4083,9365;0,011386;
4084,1776;0,011398;
4084,4187;0,011418;
4084,6598;0,011416;
4084,9009;0,01141;
4085,1420;0,011408;
4085,3831;0,011406;
4085,6242;0,011414;
4085,8653;0,011441;
4086,1065;0,011484;
4086,3476;0,011537;
4086,5887;0,011575;
4086,8298;0,011567;
4087,0709;0,011527;
4087,3120;0,011482;
4087,5531;0,011458;
4087,7942;0,011474;
4088,0353;0,011498;
4088,2765;0,011492;
4088,5176;0,011477;
4088,7587;0,011508;
4088,9998;0,011559;
4089,2409;0,011546;
4089,4820;0,01147;
4089,7231;0,011428;
4089,9642;0,011466;
4090,2053;0,011519;
4090,4464;0,011521;
4090,6876;0,011497;
4090,9287;0,011511;
4091,1698;0,011547;
4091,4109;0,01156;
4091,6520;0,011543;
4091,8931;0,011514;
4092,1342;0,011519;
4092,3753;0,011573;
4092,6164;0,011615;
4092,8576;0,011591;
4093,0987;0,011531;
4093,3398;0,011503;
4093,5809;0,011522;
4093,8220;0,01155;
4094,0631;0,01156;
4094,3042;0,011562;
4094,5453;0,011558;
4094,7864;0,011546;
4095,0276;0,011534;
4095,2687;0,01153;
4095,5098;0,011558;
4095,7509;0,011604;
4095,9920;0,011624;
4096,2331;0,011633;
4096,4742;0,011653;
4096,7153;0,011657;
4096,9564;0,011617;
4097,1976;0,011584;
4097,4387;0,011606;
4097,6798;0,011627;
4097,9209;0,011607;
4098,1620;0,011605;
4098,4031;0,011626;
4098,6442;0,011622;
4098,8853;0,011607;
4099,1264;0,011601;
4099,3676;0,011608;
4099,6087;0,011626;
4099,8498;0,011626;
4100,0909;0,011622;
4100,3320;0,011637;
4100,5731;0,011647;
4100,8142;0,011649;
4101,0553;0,011662;
4101,2964;0,011684;
4101,5376;0,011706;
4101,7787;0,011707;
4102,0198;0,011685;
4102,2609;0,01168;
4102,5020;0,011711;
4102,7431;0,011746;
4102,9842;0,011735;
4103,2253;0,011693;
4103,4664;0,011688;
4103,7076;0,011725;
4103,9487;0,011756;
4104,1898;0,011768;
4104,4309;0,011769;
4104,6720;0,01175;
4104,9131;0,011718;
4105,1542;0,01171;
4105,3953;0,011713;
4105,6364;0,011707;
4105,8776;0,011707;
4106,1187;0,011724;
4106,3598;0,011745;
4106,6009;0,011748;
4106,8420;0,01174;
4107,0831;0,011739;
4107,3242;0,011723;
4107,5653;0,0117;
4107,8064;0,011713;
4108,0476;0,011757;
4108,2887;0,011796;
4108,5298;0,011802;
4108,7709;0,011762;
4109,0120;0,011721;
4109,2531;0,011705;
4109,4942;0,011713;
4109,7353;0,011757;
4109,9764;0,011793;
4110,2176;0,011776;
4110,4587;0,011726;
4110,6998;0,011683;
4110,9409;0,011669;
4111,1820;0,011684;
4111,4231;0,011707;
4111,6642;0,011712;
4111,9053;0,011716;
4112,1464;0,01176;
4112,3876;0,011793;
4112,6287;0,011774;
4112,8698;0,011749;
4113,1109;0,011759;
4113,3520;0,011778;
4113,5931;0,011773;
4113,8342;0,011739;
4114,0753;0,011715;
4114,3164;0,011737;
4114,5575;0,011767;
4114,7987;0,011771;
4115,0398;0,011783;
4115,2809;0,011797;
4115,5220;0,01177;
4115,7631;0,01174;
4116,0042;0,011767;
4116,2453;0,011828;
4116,4864;0,011863;
4116,7275;0,011851;
4116,9687;0,011829;
4117,2098;0,011835;
4117,4509;0,011873;
4117,6920;0,011917;
4117,9331;0,011928;
4118,1742;0,011906;
4118,4153;0,011892;
4118,6564;0,011892;
4118,8975;0,011895;
4119,1387;0,011894;
4119,3798;0,011867;
4119,6209;0,011832;
4119,8620;0,011837;
4120,1031;0,011852;
4120,3442;0,011849;
4120,5853;0,011841;
4120,8264;0,011818;
4121,0675;0,01179;
4121,3087;0,011817;
4121,5498;0,01189;
4121,7909;0,011922;
4122,0320;0,011909;
4122,2731;0,01192;
4122,5142;0,011957;
4122,7553;0,011978;
4122,9964;0,01197;
4123,2375;0,011943;
4123,4787;0,01192;
4123,7198;0,011912;
4123,9609;0,011922;
4124,2020;0,011933;
4124,4431;0,01192;
4124,6842;0,011897;
4124,9253;0,011885;
4125,1664;0,011905;
4125,4075;0,011958;
4125,6487;0,011993;
4125,8898;0,011985;
4126,1309;0,011964;
4126,3720;0,011946;
4126,6131;0,011951;
4126,8542;0,011974;
4127,0953;0,011977;
4127,3364;0,011974;
4127,5775;0,011975;
4127,8187;0,01194;
4128,0598;0,011908;
4128,3009;0,011935;
4128,5420;0,011978;
4128,7831;0,011996;
4129,0242;0,011988;
4129,2653;0,011967;
4129,5064;0,011938;
4129,7475;0,011915;
4129,9887;0,011934;
4130,2298;0,011997;
4130,4709;0,012037;
4130,7120;0,012019;
4130,9531;0,01198;
4131,1942;0,011957;
4131,4353;0,011952;
4131,6764;0,011955;
4131,9175;0,011941;
4132,1587;0,011909;
4132,3998;0,011892;
4132,6409;0,011902;
4132,8820;0,01192;
4133,1231;0,011947;
4133,3642;0,011981;
4133,6053;0,012007;
4133,8464;0,012011;
4134,0875;0,011988;
4134,3287;0,011962;
4134,5698;0,011957;
4134,8109;0,011956;
4135,0520;0,011944;
4135,2931;0,011935;
4135,5342;0,011938;
4135,7753;0,011961;
4136,0164;0,011999;
4136,2575;0,012008;
4136,4987;0,011976;
4136,7398;0,011938;
4136,9809;0,011908;
4137,2220;0,011909;
4137,4631;0,011945;
4137,7042;0,011969;
4137,9453;0,011961;
4138,1864;0,01195;
4138,4275;0,011946;
4138,6686;0,011941;
4138,9098;0,011939;
4139,1509;0,011964;
4139,3920;0,012016;
4139,6331;0,012039;
4139,8742;0,012006;
4140,1153;0,011963;
4140,3564;0,011961;
4140,5975;0,011978;
4140,8386;0,011972;
4141,0798;0,011959;
4141,3209;0,011963;
4141,5620;0,011978;
4141,8031;0,012005;
4142,0442;0,012033;
4142,2853;0,012031;
4142,5264;0,012;
4142,7675;0,011971;
4143,0086;0,01195;
4143,2498;0,011914;
4143,4909;0,011899;
4143,7320;0,011935;
4143,9731;0,011976;
4144,2142;0,011988;
4144,4553;0,011978;
4144,6964;0,011958;
4144,9375;0,011952;
4145,1786;0,011949;
4145,4198;0,01196;
4145,6609;0,012014;
4145,9020;0,012068;
4146,1431;0,012066;
4146,3842;0,012034;
4146,6253;0,012027;
4146,8664;0,012035;
4147,1075;0,012016;
4147,3486;0,01199;
4147,5898;0,011999;
4147,8309;0,012027;
4148,0720;0,012043;
4148,3131;0,012045;
4148,5542;0,012033;
4148,7953;0,012004;
4149,0364;0,011988;
4149,2775;0,012006;
4149,5186;0,012044;
4149,7598;0,012083;
4150,0009;0,012084;
4150,2420;0,012035;
4150,4831;0,011984;
4150,7242;0,011961;
4150,9653;0,011974;
4151,2064;0,012008;
4151,4475;0,012008;
4151,6886;0,011974;
4151,9298;0,01197;
4152,1709;0,011989;
4152,4120;0,011971;
4152,6531;0,011939;
4152,8942;0,011957;
4153,1353;0,012015;
4153,3764;0,012049;
4153,6175;0,012021;
4153,8586;0,011959;
4154,0998;0,011949;
4154,3409;0,011998;
4154,5820;0,012015;
4154,8231;0,012002;
4155,0642;0,012008;
4155,3053;0,012013;
4155,5464;0,011997;
4155,7875;0,011985;
4156,0286;0,012001;
4156,2698;0,01204;
4156,5109;0,012068;
4156,7520;0,012085;
4156,9931;0,012077;
4157,2342;0,012021;
4157,4753;0,011973;
4157,7164;0,011974;
4157,9575;0,011981;
4158,1986;0,011976;
4158,4398;0,011971;
4158,6809;0,011976;
4158,9220;0,012006;
4159,1631;0,012048;
4159,4042;0,012076;
4159,6453;0,012083;
4159,8864;0,012039;
4160,1275;0,011958;
4160,3686;0,01192;
4160,6098;0,011964;
4160,8509;0,012052;
4161,0920;0,012115;
4161,3331;0,012129;
4161,5742;0,012108;
4161,8153;0,012066;
4162,0564;0,01203;
4162,2975;0,012032;
4162,5386;0,012061;
4162,7797;0,012098;
4163,0209;0,01212;
4163,2620;0,012107;
4163,5031;0,012092;
4163,7442;0,012101;
4163,9853;0,012086;
4164,2264;0,012033;
4164,4675;0,011997;
4164,7086;0,011996;
4164,9497;0,012019;
4165,1909;0,012067;
4165,4320;0,012101;
4165,6731;0,012079;
4165,9142;0,01204;
4166,1553;0,011998;
4166,3964;0,011955;
4166,6375;0,011967;
4166,8786;0,012017;
4167,1197;0,012031;
4167,3609;0,012007;
4167,6020;0,012001;
4167,8431;0,012051;
4168,0842;0,012102;
4168,3253;0,012086;
4168,5664;0,012037;
4168,8075;0,012;
4169,0486;0,011986;
4169,2897;0,012014;
4169,5309;0,012072;
4169,7720;0,012111;
4170,0131;0,012117;
4170,2542;0,012111;
4170,4953;0,012085;
4170,7364;0,012042;
4170,9775;0,012035;
4171,2186;0,012066;
4171,4597;0,012089;
4171,7009;0,012091;
4171,9420;0,01208;
4172,1831;0,012067;
4172,4242;0,012075;
4172,6653;0,012105;
4172,9064;0,012135;
4173,1475;0,01214;
4173,3886;0,012101;
4173,6297;0,012051;
4173,8709;0,012041;
4174,1120;0,012056;
4174,3531;0,012077;
4174,5942;0,012122;
4174,8353;0,012178;
4175,0764;0,012211;
4175,3175;0,012197;
4175,5586;0,012159;
4175,7997;0,012151;
4176,0409;0,012163;
4176,2820;0,012153;
4176,5231;0,012119;
4176,7642;0,012067;
4177,0053;0,012025;
4177,2464;0,012023;
4177,4875;0,012023;
4177,7286;0,011996;
4177,9697;0,01199;
4178,2109;0,012029;
4178,4520;0,012063;
4178,6931;0,012061;
4178,9342;0,012035;
4179,1753;0,01201;
4179,4164;0,012039;
4179,6575;0,012133;
4179,8986;0,012185;
4180,1397;0,012129;
4180,3809;0,012058;
4180,6220;0,012053;
4180,8631;0,012065;
4181,1042;0,012059;
4181,3453;0,012053;
4181,5864;0,012046;
4181,8275;0,012047;
4182,0686;0,012059;
4182,3097;0,012046;
4182,5509;0,012;
4182,7920;0,011975;
4183,0331;0,012008;
4183,2742;0,012068;
4183,5153;0,012095;
4183,7564;0,012102;
4183,9975;0,012134;
4184,2386;0,012181;
4184,4797;0,012209;
4184,7209;0,012205;
4184,9620;0,012176;
4185,2031;0,012144;
4185,4442;0,012126;
4185,6853;0,012128;
4185,9264;0,012134;
4186,1675;0,012136;
4186,4086;0,012145;
4186,6497;0,012138;
4186,8908;0,012104;
4187,1320;0,012091;
4187,3731;0,012082;
4187,6142;0,012022;
4187,8553;0,011972;
4188,0964;0,011989;
4188,3375;0,012023;
4188,5786;0,012041;
4188,8197;0,01204;
4189,0608;0,012024;
4189,3020;0,012033;
4189,5431;0,012093;
4189,7842;0,012157;
4190,0253;0,012165;
4190,2664;0,012136;
4190,5075;0,012097;
4190,7486;0,012047;
4190,9897;0,012034;
4191,2308;0,01209;
4191,4720;0,012162;
4191,7131;0,012167;
4191,9542;0,012109;
4192,1953;0,012085;
4192,4364;0,012116;
4192,6775;0,012146;
4192,9186;0,01217;
4193,1597;0,012187;
4193,4008;0,012168;
4193,6420;0,012129;
4193,8831;0,012123;
4194,1242;0,012157;
4194,3653;0,012173;
4194,6064;0,012136;
4194,8475;0,012082;
4195,0886;0,012051;
4195,3297;0,012053;
4195,5708;0,01209;
4195,8120;0,012128;
4196,0531;0,012125;
4196,2942;0,012096;
4196,5353;0,012057;
4196,7764;0,012011;
4197,0175;0,011972;
4197,2586;0,011964;
4197,4997;0,01201;
4197,7408;0,012073;
4197,9820;0,0121;
4198,2231;0,012106;
4198,4642;0,012118;
4198,7053;0,012132;
4198,9464;0,012136;
4199,1875;0,012113;
4199,4286;0,012051;
4199,6697;0,011997;
4199,9108;0,012022;
4200,1520;0,012098;
4200,3931;0,012144;
4200,6342;0,012155;
4200,8753;0,012147;
4201,1164;0,012114;
4201,3575;0,012083;
4201,5986;0,012085;
4201,8397;0,012117;
4202,0808;0,012144;
4202,3220;0,012132;
4202,5631;0,012116;
4202,8042;0,012118;
4203,0453;0,012104;
4203,2864;0,012095;
4203,5275;0,012122;
4203,7686;0,012138;
4204,0097;0,012125;
4204,2508;0,012116;
4204,4920;0,01213;
4204,7331;0,012152;
4204,9742;0,012158;
4205,2153;0,012145;
4205,4564;0,012127;
4205,6975;0,012114;
4205,9386;0,012118;
4206,1797;0,012147;
4206,4208;0,012171;
4206,6620;0,012172;
4206,9031;0,012149;
4207,1442;0,012112;
4207,3853;0,0121;
4207,6264;0,012111;
4207,8675;0,012077;
4208,1086;0,012014;
4208,3497;0,012007;
4208,5908;0,012042;
4208,8320;0,012055;
4209,0731;0,01205;
4209,3142;0,012053;
4209,5553;0,012088;
4209,7964;0,012145;
4210,0375;0,012201;
4210,2786;0,012239;
4210,5197;0,012236;
4210,7608;0,012185;
4211,0019;0,012129;
4211,2431;0,012148;
4211,4842;0,012222;
4211,7253;0,012226;
4211,9664;0,012158;
4212,2075;0,012137;
4212,4486;0,012186;
4212,6897;0,012223;
